Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Attack
39088,6,2018-02-16 01:45:28,5110382,5,3,935,328,935,0,187.0,418.1447118,328,0,109.3333333,189.3708883,247.1439513,1.565440705,730054.5714,1920967.604,5086376,5,5110382,1277595.5,2539200.686,5086382,22,6886,3443.0,4501.441769,6626,260,0,0,0,0,168,104,0.978400441,0.587040264,0,935,140.3333333,317.1293112,100571.0,0,0,0,0,1,0,0,0,0,157.875,187.0,109.3333333,0,0,0,0,0,0,5,935,3,328,219,211,1,32,0.0,0.0,0,0,5086376.0,0.0,5086376,5086376,Benign,0
38830,6,2018-02-16 01:45:28,5158979,5,3,935,367,935,0,187.0,418.1447118,367,0,122.3333333,211.8875488,252.3755185,1.55069443,736997.0,1918984.961,5088623,6,5158979,1289744.75,2532687.72,5088629,23,53449,26724.5,37077.14407,52942,507,0,0,0,0,168,104,0.969184019,0.581510411,0,935,144.6666667,320.2651245,102569.75,0,0,0,0,1,0,0,0,0,162.75,187.0,122.3333333,0,0,0,0,0,0,5,935,3,367,219,211,1,32,0.0,0.0,0,0,5088623.0,0.0,5088623,5088623,Benign,0
38828,6,2018-02-16 01:45:28,5156032,5,3,935,375,935,0,187.0,418.1447118,375,0,125.0,216.5063509,254.0713479,1.55158075,736576.0,1917915.748,5085775,6,5156032,1289008.0,2531281.42,5085781,19,53665,26832.5,37320.3888,53222,443,0,0,0,0,168,104,0.969737969,0.581842781,0,935,145.5555556,320.969668,103021.5278,0,0,0,0,1,0,0,0,0,163.75,187.0,125.0,0,0,0,0,0,0,5,935,3,375,219,211,1,32,0.0,0.0,0,0,5085775.0,0.0,5085775,5085775,Benign,0
38814,6,2018-02-16 01:45:28,5163663,5,3,935,388,935,0,187.0,418.1447118,388,0,129.3333333,224.0119044,256.2134671,1.549287783,737666.1429,1919897.234,5091339,10,5163663,1290915.75,2533736.249,5091357,32,55946,27973.0,39077.54916,55605,341,0,0,0,0,168,104,0.968304864,0.580982919,0,935,147.0,322.1583462,103786.0,0,0,0,0,1,0,0,0,0,165.375,187.0,129.3333333,0,0,0,0,0,0,5,935,3,388,219,211,1,32,0.0,0.0,0,0,5091339.0,0.0,5091339,5091339,Benign,0
39016,6,2018-02-16 01:45:28,5129533,5,3,935,359,935,0,187.0,418.1447118,359,0,119.6666667,207.2687466,252.2646798,1.559596166,732790.4286,1923031.212,5093774,7,5129533,1282383.25,2540946.076,5093781,22,19427,9713.5,13376.33898,19172,255,0,0,0,0,168,104,0.974747604,0.584848562,0,935,143.7777778,319.5812799,102132.1944,0,0,0,0,1,0,0,0,0,161.75,187.0,119.6666667,0,0,0,0,0,0,5,935,3,359,219,211,1,32,0.0,0.0,0,0,5093774.0,0.0,5093774,5093774,Benign,0
39006,6,2018-02-16 01:45:28,5126863,5,3,935,373,935,0,187.0,418.1447118,373,0,124.3333333,215.3516504,255.1267705,1.560408382,732409.0,1921541.83,5090012,5,5126863,1281715.75,2538884.471,5090019,22,20941,10470.5,14315.37679,20593,348,0,0,0,0,168,104,0.975255239,0.585153143,0,935,145.3333333,320.791599,102907.25,0,0,0,0,1,0,0,0,0,163.5,187.0,124.3333333,0,0,0,0,0,0,5,935,3,373,219,211,1,32,0.0,0.0,0,0,5090012.0,0.0,5090012,5090012,Benign,0
39110,6,2018-02-16 01:45:28,5121913,5,3,935,336,935,0,187.0,418.1447118,336,0,112.0,193.9896904,248.1494707,1.561916417,731701.8571,1924396.675,5095785,5,5121913,1280478.25,2543560.077,5095791,21,3962,1981.0,2415.476765,3689,273,0,0,0,0,168,104,0.97619776,0.585718656,0,935,141.2222222,317.7317177,100953.4444,0,0,0,0,1,0,0,0,0,158.875,187.0,112.0,0,0,0,0,0,0,5,935,3,336,219,211,1,32,0.0,0.0,0,0,5095785.0,0.0,5095785,5095785,Benign,0
38904,6,2018-02-16 01:45:28,5142034,5,3,935,324,935,0,187.0,418.1447118,324,0,108.0,187.0614872,244.8447443,1.555804571,734576.2857,1919873.527,5088320,6,5142034,1285508.5,2535261.771,5088326,66,38754,19377.0,27008.65061,38475,279,0,0,0,0,168,104,0.972377857,0.583426714,0,935,139.8888889,316.836095,100385.1111,0,0,0,0,1,0,0,0,0,157.375,187.0,108.0,0,0,0,0,0,0,5,935,3,324,219,211,1,32,0.0,0.0,0,0,5088320.0,0.0,5088320,5088320,Benign,0
39098,6,2018-02-16 01:45:28,5114162,5,3,935,374,935,0,187.0,418.1447118,374,0,124.6666667,215.9290007,255.9559122,1.56428365,730594.5714,1920385.347,5085579,4,5114162,1278540.5,2538046.448,5085583,23,5895,2947.5,3721.502989,5579,316,0,0,0,0,168,104,0.977677281,0.586606369,0,935,145.4444444,320.8804727,102964.2778,0,0,0,0,1,0,0,0,0,163.625,187.0,124.6666667,0,0,0,0,0,0,5,935,3,374,219,211,1,32,0.0,0.0,0,0,5085579.0,0.0,5085579,5085579,Benign,0
38976,6,2018-02-16 01:45:28,5126248,5,3,935,371,935,0,187.0,418.1447118,371,0,123.6666667,214.1969499,254.7672294,1.560595586,732321.1429,1915381.297,5075915,8,5126248,1281562.0,2529602.306,5075923,40,27321,13660.5,18956.8257,27065,256,0,0,0,0,168,104,0.975372241,0.585223345,0,935,145.1111111,320.6148174,102793.8611,0,0,0,0,1,0,0,0,0,163.25,187.0,123.6666667,0,0,0,0,0,0,5,935,3,371,219,211,1,32,0.0,0.0,0,0,5075915.0,0.0,5075915,5075915,Benign,0
38986,6,2018-02-16 01:45:28,5151007,5,3,935,368,935,0,187.0,418.1447118,368,0,122.6666667,212.4648991,252.9602464,1.553094376,735858.1429,1919282.094,5088071,5,5151007,1287751.75,2533717.315,5088079,22,61969,30984.5,43422.72033,61689,280,0,0,0,0,168,104,0.970683985,0.582410391,0,935,144.7777778,320.3520633,102625.4444,0,0,0,0,1,0,0,0,0,162.875,187.0,122.6666667,0,0,0,0,0,0,5,935,3,368,219,211,1,32,0.0,0.0,0,0,5088071.0,0.0,5088071,5088071,Benign,0
39090,6,2018-02-16 01:45:28,5125425,5,3,935,371,935,0,187.0,418.1447118,371,0,123.6666667,214.1969499,254.8081379,1.560846174,732203.5714,1917688.924,5080958,5,5125425,1281356.25,2533154.694,5080963,20,43906,21953.0,30675.70638,43644,262,0,0,0,0,168,104,0.975528859,0.585317315,0,935,145.1111111,320.6148174,102793.8611,0,0,0,0,1,0,0,0,0,163.25,187.0,123.6666667,0,0,0,0,0,0,5,935,3,371,219,211,1,32,0.0,0.0,0,0,5080958.0,0.0,5080958,5080958,Benign,0
39030,6,2018-02-16 01:45:28,5142946,5,3,935,343,935,0,187.0,418.1447118,343,0,114.3333333,198.0311423,248.4957065,1.555528679,734706.5714,1919633.664,5087787,6,5142946,1285736.5,2534834.87,5087796,19,54485,27242.5,38149.11795,54218,267,0,0,0,0,168,104,0.972205425,0.583323255,0,935,142.0,318.2762165,101299.75,0,0,0,0,1,0,0,0,0,159.75,187.0,114.3333333,0,0,0,0,0,0,5,935,3,343,219,211,1,32,0.0,0.0,0,0,5087787.0,0.0,5087787,5087787,Benign,0
38964,6,2018-02-16 01:45:28,5143253,5,3,935,340,935,0,187.0,418.1447118,340,0,113.3333333,196.2990915,247.8975854,1.55543583,734750.4286,1915157.804,5077574,12,5143253,1285813.25,2528034.743,5077586,38,65283,32641.5,45771.72905,65007,276,0,0,0,0,168,104,0.972147394,0.583288436,0,935,141.6666667,318.0408779,101150.0,0,0,0,0,1,0,0,0,0,159.375,187.0,113.3333333,0,0,0,0,0,0,5,935,3,340,219,211,1,32,0.0,0.0,0,0,5077574.0,0.0,5077574,5077574,Benign,0
38810,6,2018-02-16 01:45:28,5184691,5,3,935,320,935,0,187.0,418.1447118,320,0,106.6666667,184.7520861,242.0587842,1.543004202,740670.1429,1918817.29,5091441,7,5184691,1296172.75,2530560.672,5091448,37,92864,46432.0,64970.38527,92373,491,0,0,0,0,168,104,0.964377626,0.578626576,0,935,139.4444444,316.5482235,100202.7778,0,0,0,0,1,0,0,0,0,156.875,187.0,106.6666667,0,0,0,0,0,0,5,935,3,320,219,211,1,32,0.0,0.0,0,0,5091441.0,0.0,5091441,5091441,Benign,0
38796,6,2018-02-16 01:45:28,5175768,5,3,935,319,935,0,187.0,418.1447118,319,0,106.3333333,184.1747359,242.2828844,1.545664334,739395.4286,1914591.786,5080546,6,5175768,1293942.0,2524802.304,5080552,32,94945,47472.5,66741.68776,94666,279,0,0,0,0,168,104,0.966040209,0.579624125,0,935,139.3333333,316.4770924,100157.75,0,0,0,0,1,0,0,0,0,156.75,187.0,106.3333333,0,0,0,0,0,0,5,935,3,319,219,211,1,32,0.0,0.0,0,0,5080546.0,0.0,5080546,5080546,Benign,0
38960,6,2018-02-16 01:45:28,5135608,5,3,935,372,935,0,187.0,418.1447118,372,0,124.0,214.7743001,254.4976174,1.557751293,733658.2857,1912668.567,5070846,8,5135608,1283902.0,2524816.147,5070854,35,64394,32197.0,45111.99843,64096,298,0,0,0,0,168,104,0.973594558,0.584156735,0,935,145.2222222,320.7030471,102850.4444,0,0,0,0,1,0,0,0,0,163.375,187.0,124.0,0,0,0,0,0,0,5,935,3,372,219,211,1,32,0.0,0.0,0,0,5070846.0,0.0,5070846,5070846,Benign,0
38844,6,2018-02-16 01:45:28,5154872,5,3,935,325,935,0,187.0,418.1447118,325,0,108.3333333,187.6388375,244.4289596,1.551929902,736410.2857,1911478.035,5070661,7,5154872,1288718.0,2521609.314,5070668,26,83921,41960.5,58873.00349,83590,331,0,0,0,0,168,104,0.969956189,0.581973713,0,935,140.0,316.9088986,100431.25,0,0,0,0,1,0,0,0,0,157.5,187.0,108.3333333,0,0,0,0,0,0,5,935,3,325,219,211,1,32,0.0,0.0,0,0,5070661.0,0.0,5070661,5070661,Benign,0
39022,6,2018-02-16 01:45:28,5138898,5,3,935,412,935,0,187.0,418.1447118,412,0,137.3333333,237.8683109,262.1184542,1.556753997,734128.2857,1921063.682,5090613,7,5138898,1284724.5,2537291.033,5090620,36,20252,10126.0,13976.67264,20009,243,0,0,0,0,168,104,0.972971248,0.583782749,0,935,149.6666667,324.4934514,105296.0,0,0,0,0,1,0,0,0,0,168.375,187.0,137.3333333,0,0,0,0,0,0,5,935,3,412,219,211,1,32,0.0,0.0,0,0,5090613.0,0.0,5090613,5090613,Benign,0
38966,6,2018-02-16 01:45:28,5133066,5,3,935,373,935,0,187.0,418.1447118,373,0,124.3333333,215.3516504,254.8184652,1.558522723,733295.1429,1914958.529,5075907,8,5133066,1283266.5,2528468.227,5075915,20,29372,14686.0,20387.30272,29102,270,0,0,0,0,168,104,0.974076702,0.584446021,0,935,145.3333333,320.791599,102907.25,0,0,0,0,1,0,0,0,0,163.5,187.0,124.3333333,0,0,0,0,0,0,5,935,3,373,219,211,1,32,0.0,0.0,0,0,5075907.0,0.0,5075907,5075907,Benign,0
39106,6,2018-02-16 01:45:28,5127754,5,3,935,347,935,0,187.0,418.1447118,347,0,115.6666667,200.3405434,250.0119936,1.560137245,732536.2857,1923620.546,5094859,5,5127754,1281938.5,2541964.988,5094864,61,21168,10584.0,14617.31138,20920,248,0,0,0,0,168,104,0.975085778,0.585051467,0,935,142.4444444,318.5946135,101502.5278,0,0,0,0,1,0,0,0,0,160.25,187.0,115.6666667,0,0,0,0,0,0,5,935,3,347,219,211,1,32,0.0,0.0,0,0,5094859.0,0.0,5094859,5094859,Benign,0
38912,6,2018-02-16 01:45:28,5161697,5,3,935,325,935,0,187.0,418.1447118,325,0,108.3333333,187.6388375,244.105766,1.549877879,737385.2857,1921682.205,5095116,6,5161697,1290424.25,2536576.903,5095124,41,54997,27498.5,38495.60027,54719,278,0,0,0,0,168,104,0.968673675,0.581204205,0,935,140.0,316.9088986,100431.25,0,0,0,0,1,0,0,0,0,157.5,187.0,108.3333333,0,0,0,0,0,0,5,935,3,325,219,211,1,32,0.0,0.0,0,0,5095116.0,0.0,5095116,5095116,Benign,0
39000,6,2018-02-16 01:45:28,5143498,5,3,935,364,935,0,187.0,418.1447118,364,0,121.3333333,210.155498,252.5518626,1.55536174,734785.4286,1921747.114,5092778,7,5143498,1285874.5,2537993.972,5092785,20,39296,19648.0,27376.34614,39006,290,0,0,0,0,168,104,0.972101088,0.583260653,0,935,144.3333333,320.0062499,102404.0,0,0,0,0,1,0,0,0,0,162.375,187.0,121.3333333,0,0,0,0,0,0,5,935,3,364,219,211,1,32,0.0,0.0,0,0,5092778.0,0.0,5092778,5092778,Benign,0
38834,6,2018-02-16 01:45:28,5179510,5,3,935,310,935,0,187.0,418.1447118,310,0,103.3333333,178.9785834,240.3702281,1.54454765,739930.0,1921939.117,5098239,4,5179510,1294877.5,2535669.298,5098247,22,52131,26065.5,36432.26269,51827,304,0,0,0,0,168,104,0.965342281,0.579205369,0,935,138.3333333,315.8520223,99762.5,0,0,0,0,1,0,0,0,0,155.625,187.0,103.3333333,0,0,0,0,0,0,5,935,3,310,219,211,1,32,0.0,0.0,0,0,5098239.0,0.0,5098239,5098239,Benign,0
38968,6,2018-02-16 01:45:28,5131230,5,3,935,317,935,0,187.0,418.1447118,317,0,105.6666667,183.0200353,243.9960789,1.559080376,733032.8571,1914775.404,5075178,7,5131230,1282807.5,2528323.838,5075185,43,44937,22468.5,31392.00555,44666,271,0,0,0,0,168,104,0.974425235,0.584655141,0,935,139.1111111,316.335836,100068.3611,0,0,0,0,1,0,0,0,0,156.5,187.0,105.6666667,0,0,0,0,0,0,5,935,3,317,219,211,1,32,0.0,0.0,0,0,5075178.0,0.0,5075178,5075178,Benign,0
38804,6,2018-02-16 01:45:28,5172659,5,3,935,342,935,0,187.0,418.1447118,342,0,114.0,197.4537921,246.8749631,1.546593348,738951.2857,1917349.407,5086806,5,5172659,1293164.75,2529210.768,5086812,28,58448,29224.0,40778.84807,58059,389,0,0,0,0,168,104,0.966620842,0.579972505,0,935,141.8888889,318.1974405,101249.6111,0,0,0,0,1,0,0,0,0,159.625,187.0,114.0,0,0,0,0,0,0,5,935,3,342,219,211,1,32,0.0,0.0,0,0,5086806.0,0.0,5086806,5086806,Benign,0
38806,6,2018-02-16 01:45:28,5174276,5,3,935,333,935,0,187.0,418.1447118,333,0,111.0,192.2576396,245.0584391,1.546110026,739182.2857,1918179.859,5088925,7,5174276,1293569.0,2530351.915,5088932,26,57765,28882.5,40401.96016,57451,314,0,0,0,0,168,104,0.966318766,0.57979126,0,935,140.8888889,317.5033246,100808.3611,0,0,0,0,1,0,0,0,0,158.5,187.0,111.0,0,0,0,0,0,0,5,935,3,333,219,211,1,32,0.0,0.0,0,0,5088925.0,0.0,5088925,5088925,Benign,0
38900,6,2018-02-16 01:45:28,5161633,5,3,935,352,935,0,187.0,418.1447118,352,0,117.3333333,203.2272948,249.3396954,1.549897097,737376.1429,1921436.051,5094543,7,5161633,1290408.25,2536207.872,5094550,21,55626,27813.0,38958.75522,55361,265,0,0,0,0,168,104,0.968685685,0.581211411,0,935,143.0,319.0,101761.0,0,0,0,0,1,0,0,0,0,160.875,187.0,117.3333333,0,0,0,0,0,0,5,935,3,352,219,211,1,32,0.0,0.0,0,0,5094543.0,0.0,5094543,5094543,Benign,0
38878,6,2018-02-16 01:45:28,5149252,5,3,935,315,935,0,187.0,418.1447118,315,0,105.0,181.8653348,242.7537048,1.553623711,735607.4286,1914329.536,5076705,6,5149252,1287313.0,2526338.931,5076711,41,47237,23618.5,32954.71154,46921,316,0,0,0,0,168,104,0.971014819,0.582608892,0,935,138.8888889,316.195922,99979.86111,0,0,0,0,1,0,0,0,0,156.25,187.0,105.0,0,0,0,0,0,0,5,935,3,315,219,211,1,32,0.0,0.0,0,0,5076705.0,0.0,5076705,5076705,Benign,0
39034,6,2018-02-16 01:45:28,5127868,5,3,935,322,935,0,187.0,418.1447118,322,0,107.3333333,185.9067867,245.1311149,1.560102561,732552.5714,1919123.369,5084653,7,5127868,1281967.0,2535150.533,5084660,37,18189,9094.5,12424.57325,17880,309,0,0,0,0,168,104,0.975064101,0.58503846,0,935,139.6666667,316.6914903,100293.5,0,0,0,0,1,0,0,0,0,157.125,187.0,107.3333333,0,0,0,0,0,0,5,935,3,322,219,211,1,32,0.0,0.0,0,0,5084653.0,0.0,5084653,5084653,Benign,0
39038,6,2018-02-16 01:45:28,5126683,5,3,935,394,935,0,187.0,418.1447118,394,0,131.3333333,227.4760061,259.2319439,1.560463169,732383.2857,1919239.542,5084749,4,5126683,1281670.75,2535412.515,5084757,27,16595,8297.5,11352.59937,16325,270,0,0,0,0,168,104,0.975289481,0.585173688,0,935,147.6666667,322.7251152,104151.5,0,0,0,0,1,0,0,0,0,166.125,187.0,131.3333333,0,0,0,0,0,0,5,935,3,394,219,211,1,32,0.0,0.0,0,0,5084749.0,0.0,5084749,5084749,Benign,0
38896,6,2018-02-16 01:45:28,5157626,5,3,935,373,935,0,187.0,418.1447118,373,0,124.3333333,215.3516504,253.6050501,1.551101224,736803.7143,1920267.446,5091405,5,5157626,1289406.5,2534728.393,5091412,40,41890,20945.0,29125.72832,41540,350,0,0,0,0,168,104,0.969438265,0.581662959,0,935,145.3333333,320.791599,102907.25,0,0,0,0,1,0,0,0,0,163.5,187.0,124.3333333,0,0,0,0,0,0,5,935,3,373,219,211,1,32,0.0,0.0,0,0,5091405.0,0.0,5091405,5091405,Benign,0
39104,6,2018-02-16 01:45:28,5124737,5,3,935,318,935,0,187.0,418.1447118,318,0,106.0,183.5973856,244.5003519,1.561055719,732105.2857,1923983.188,5095244,5,5124737,1281184.25,2542731.921,5095251,30,5440,2720.0,3437.95317,5151,289,0,0,0,0,168,104,0.975659824,0.585395894,0,935,139.2222222,316.4062965,100112.9444,0,0,0,0,1,0,0,0,0,156.625,187.0,106.0,0,0,0,0,0,0,5,935,3,318,219,211,1,32,0.0,0.0,0,0,5095244.0,0.0,5095244,5095244,Benign,0
38902,6,2018-02-16 01:45:28,5152871,5,3,935,353,935,0,187.0,418.1447118,353,0,117.6666667,203.804645,249.957742,1.552532559,736124.4286,1919243.214,5088410,5,5152871,1288217.75,2533522.81,5088419,26,40880,20440.0,28544.48654,40624,256,0,0,0,0,168,104,0.970332849,0.58219971,0,935,143.1111111,319.0820602,101813.3611,0,0,0,0,1,0,0,0,0,161.0,187.0,117.6666667,0,0,0,0,0,0,5,935,3,353,219,211,1,32,0.0,0.0,0,0,5088410.0,0.0,5088410,5088410,Benign,0
39092,6,2018-02-16 01:45:28,5116132,5,3,935,342,935,0,187.0,418.1447118,342,0,114.0,197.4537921,249.6026295,1.563681312,730876.0,1920327.328,5085727,5,5116132,1279033.0,2537817.534,5085732,24,7308,3654.0,4787.112909,7039,269,0,0,0,0,168,104,0.97730082,0.586380492,0,935,141.8888889,318.1974405,101249.6111,0,0,0,0,1,0,0,0,0,159.625,187.0,114.0,0,0,0,0,0,0,5,935,3,342,219,211,1,32,0.0,0.0,0,0,5085727.0,0.0,5085727,5085727,Benign,0
38974,6,2018-02-16 01:45:28,5131249,5,3,935,354,935,0,187.0,418.1447118,354,0,118.0,204.3819953,251.2058955,1.559074603,733035.5714,1917257.933,5080885,7,5131249,1282812.25,2532081.59,5080892,21,27430,13715.0,19045.21404,27182,248,0,0,0,0,168,104,0.974421627,0.584652976,0,935,143.2222222,319.1644473,101865.9444,0,0,0,0,1,0,0,0,0,161.125,187.0,118.0,0,0,0,0,0,0,5,935,3,354,219,211,1,32,0.0,0.0,0,0,5080885.0,0.0,5080885,5080885,Benign,0
39382,6,2018-02-16 01:45:28,5132929,5,3,935,351,935,0,187.0,418.1447118,351,0,117.0,202.6499445,250.5392145,1.558564321,733275.5714,1918671.023,5084321,6,5132929,1283232.25,2534098.918,5084327,40,15565,7782.5,10612.96568,15287,278,0,0,0,0,168,104,0.9741027,0.58446162,0,935,142.8888889,318.9182671,101708.8611,0,0,0,0,1,0,0,0,0,160.75,187.0,117.0,0,0,0,0,0,0,5,935,3,351,219,211,1,32,0.0,0.0,0,0,5084321.0,0.0,5084321,5084321,Benign,0
39816,6,2018-02-16 01:45:28,5135916,5,3,935,353,935,0,187.0,418.1447118,353,0,117.6666667,203.804645,250.7829178,1.557657874,733702.2857,1926694.499,5102979,7,5135916,1283979.0,2546032.899,5102986,28,27662,13831.0,18405.98951,26846,816,0,0,0,0,168,104,0.973536172,0.584121703,0,935,143.1111111,319.0820602,101813.3611,0,0,0,0,1,0,0,0,0,161.0,187.0,117.6666667,0,0,0,0,0,0,5,935,3,353,219,211,1,32,0.0,0.0,0,0,5102979.0,0.0,5102979,5102979,Benign,0
39400,6,2018-02-16 01:45:28,5132371,5,3,935,331,935,0,187.0,418.1447118,331,0,110.3333333,191.1029391,246.6696192,1.55873377,733195.8571,1919543.484,5086221,5,5132371,1283092.75,2535459.702,5086226,25,12637,6318.5,8442.147861,12288,349,0,0,0,0,168,104,0.974208607,0.584525164,0,935,140.6666667,317.3527217,100712.75,0,0,0,0,1,0,0,0,0,158.25,187.0,110.3333333,0,0,0,0,0,0,5,935,3,331,219,211,1,32,0.0,0.0,0,0,5086221.0,0.0,5086221,5086221,Benign,0
39968,6,2018-02-16 01:45:28,5129147,5,3,935,372,935,0,187.0,418.1447118,372,0,124.0,214.7743001,254.8181988,1.559713535,732735.2857,1924249.503,5096445,8,5129147,1282286.75,2542817.901,5096453,25,1515,757.5,860.5489527,1366,149,0,0,0,0,168,104,0.97482096,0.584892576,0,935,145.2222222,320.7030471,102850.4444,0,0,0,0,1,0,0,0,0,163.375,187.0,124.0,0,0,0,0,0,0,5,935,3,372,219,211,1,32,0.0,0.0,0,0,5096445.0,0.0,5096445,5096445,Benign,0
39630,6,2018-02-16 01:45:28,5189951,5,3,935,288,935,0,187.0,418.1447118,288,0,96.0,166.2768775,235.6476969,1.541440372,741421.5714,1916745.494,5087777,7,5189951,1297487.75,2527030.248,5087785,25,70704,35352.0,49585.15592,70414,290,0,0,0,0,168,104,0.963400232,0.578040139,0,935,135.8888889,314.43936,98872.11111,0,0,0,0,1,0,0,0,0,152.875,187.0,96.0,0,0,0,0,0,0,5,935,3,288,219,211,1,32,0.0,0.0,0,0,5087777.0,0.0,5087777,5087777,Benign,0
39596,6,2018-02-16 01:45:28,5191856,5,3,935,331,935,0,187.0,418.1447118,331,0,110.3333333,191.1029391,243.8434348,1.540874785,741693.7143,1914067.3,5081885,6,5191856,1297964.0,2522825.833,5081891,26,78772,39386.0,55315.54928,78500,272,0,0,0,0,168,104,0.963046741,0.577828045,0,935,140.6666667,317.3527217,100712.75,0,0,0,0,1,0,0,0,0,158.25,187.0,110.3333333,0,0,0,0,0,0,5,935,3,331,219,211,1,32,0.0,0.0,0,0,5081885.0,0.0,5081885,5081885,Benign,0
39938,6,2018-02-16 01:45:28,5157124,5,3,935,317,935,0,187.0,418.1447118,317,0,105.6666667,183.0200353,242.7709708,1.55125221,736732.0,1931823.153,5117619,6,5157124,1289281.0,2552265.488,5117628,30,8242,4121.0,5398.053168,7938,304,0,0,0,0,168,104,0.969532631,0.581719579,0,935,139.1111111,316.335836,100068.3611,0,0,0,0,1,0,0,0,0,156.5,187.0,105.6666667,0,0,0,0,0,0,5,935,3,317,219,211,1,32,0.0,0.0,0,0,5117619.0,0.0,5117619,5117619,Benign,0
39500,6,2018-02-16 01:45:28,5214672,5,3,935,360,935,0,187.0,418.1447118,360,0,120.0,207.8460969,248.337767,1.534132923,744953.1429,1915864.136,5089009,6,5214672,1303668.0,2523874.923,5089017,56,94843,47421.5,66651.17809,94551,292,0,0,0,0,168,104,0.958833077,0.575299846,0,935,143.8888889,319.6656239,102186.1111,0,0,0,0,1,0,0,0,0,161.875,187.0,120.0,0,0,0,0,0,0,5,935,3,360,219,211,1,32,0.0,0.0,0,0,5089009.0,0.0,5089009,5089009,Benign,0
39582,6,2018-02-16 01:45:28,5183056,5,3,935,341,935,0,187.0,418.1447118,341,0,113.6666667,196.8764418,246.1868056,1.543490944,740436.5714,1910067.54,5071531,6,5183056,1295764.0,2517404.073,5071538,27,80989,40494.5,56881.7908,80716,273,0,0,0,0,168,104,0.96468184,0.578809104,0,935,141.7777778,318.1189942,101199.6944,0,0,0,0,1,0,0,0,0,159.5,187.0,113.6666667,0,0,0,0,0,0,5,935,3,341,219,211,1,32,0.0,0.0,0,0,5071531.0,0.0,5071531,5071531,Benign,0
39612,6,2018-02-16 01:45:28,5186528,5,3,935,325,935,0,187.0,418.1447118,325,0,108.3333333,187.6388375,242.9370862,1.54245769,740932.5714,1913723.677,5080381,5,5186528,1296632.0,2522696.445,5080388,25,75839,37919.5,53233.11981,75561,278,0,0,0,0,168,104,0.964036056,0.578421634,0,935,140.0,316.9088986,100431.25,0,0,0,0,1,0,0,0,0,157.5,187.0,108.3333333,0,0,0,0,0,0,5,935,3,325,219,211,1,32,0.0,0.0,0,0,5080381.0,0.0,5080381,5080381,Benign,0
39832,6,2018-02-16 01:45:28,5145657,5,3,935,373,935,0,187.0,418.1447118,373,0,124.3333333,215.3516504,254.1949454,1.554709146,735093.8571,1919349.82,5087661,6,5145657,1286414.25,2534206.09,5087668,18,27983,13991.5,19440.48674,27738,245,0,0,0,0,168,104,0.971693216,0.58301593,0,935,145.3333333,320.791599,102907.25,0,0,0,0,1,0,0,0,0,163.5,187.0,124.3333333,0,0,0,0,0,0,5,935,3,373,219,211,1,32,0.0,0.0,0,0,5087661.0,0.0,5087661,5087661,Benign,0
39602,6,2018-02-16 01:45:28,5193655,5,3,935,349,935,0,187.0,418.1447118,349,0,116.3333333,201.4952439,247.2247386,1.540341051,741950.7143,1914774.734,5083750,9,5193655,1298413.75,2523769.445,5083759,22,78474,39237.0,55051.09134,78164,310,0,0,0,0,168,104,0.962713157,0.577627894,0,935,142.6666667,318.7557843,101605.25,0,0,0,0,1,0,0,0,0,160.5,187.0,116.3333333,0,0,0,0,0,0,5,935,3,349,219,211,1,32,0.0,0.0,0,0,5083750.0,0.0,5083750,5083750,Benign,0
