Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Attack
443,6,2018-02-14 01:00:27,117563177,27,35,1604,22376,440,0,59.4074074074,104.4215786936,1430,0,639.3142857143,649.9923878029,203.9754335662,0.5273760167,1927265.19672131,10420063.1231787,58141934,2,117563177,4521660.65384615,15769006.7560806,58200441,31,117485690,3455461.47058824,13867939.0616119,58161198,2,0,0,0,0,552,712,0.2296637492,0.2977122675,0,1430,380.6349206349,566.8407724763,321308.461341526,0,0,0,1,0,0,0,0,1,386.7741935484,59.4074074074,639.3142857143,0,0,0,0,0,0,27,1604,35,22376,8192,189,12,20,687841.5,862751.590327425,1297899,77784,58054810.5,123211.235301412,58141934,57967687,Benign,0
443,6,2018-02-14 01:00:27,116532193,28,39,852,39215,205,0,30.4285714286,62.1440552095,1430,0,1005.5128205128,620.4360466553,343.8277352251,0.5749484179,1765639.28787879,10013449.2402436,57983285,1,116532193,4316007.14814815,15474789.8723685,58025776,28,116469692,3064991.89473684,13126023.9344793,58045460,1,0,0,0,0,572,792,0.2402769508,0.3346714671,0,1430,589.2205882353,675.5962948386,456430.353599649,0,0,0,1,0,0,0,0,1,598.0149253731,30.4285714286,1005.5128205128,0,0,0,0,0,0,28,852,39,39215,8192,180,8,20,255853.5,273853.263965394,449497,62210,57979095.0,5925.5548263433,57983285,57974905,Benign,0
443,6,2018-02-14 01:00:27,118001027,20,22,1239,4463,404,0,61.95,101.5487826769,1430,0,202.8636363636,412.0139035396,48.3216133365,0.3559291056,2878073.82926829,12749437.1075216,58952054,0,118001027,6210580.36842105,18439908.6276781,58952054,31,117891903,5613900.14285714,17606687.4785521,59061024,0,0,0,0,0,412,452,0.1694900503,0.1864390553,0,1430,132.6046511628,308.0978616589,94924.2923588039,0,0,0,1,0,0,0,0,1,135.7619047619,61.95,202.8636363636,0,0,0,0,0,0,20,1239,22,4463,8192,184,10,20,460927.0,497725.392209399,812872,108982,58485013.0,660495.716384293,58952054,58017972,Benign,0
53,17,2018-02-14 01:00:27,778,1,1,40,100,40,40,40.0,0.0,100,100,100.0,0.0,179948.586118252,2570.6940874036,778.0,0.0,778,778,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1285.3470437018,1285.3470437018,40,100,60.0,34.6410161514,1200.0,0,0,0,0,0,0,0,0,1,90.0,40.0,100.0,0,0,0,0,0,0,1,40,1,100,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
53,17,2018-02-14 01:00:27,949,1,1,41,69,41,41,41.0,0.0,69,69,69.0,0.0,115911.485774499,2107.4815595364,949.0,0.0,949,949,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1053.7407797682,1053.7407797682,41,69,50.3333333333,16.1658075373,261.3333333333,0,0,0,0,0,0,0,0,1,75.5,41.0,69.0,0,0,0,0,0,0,1,41,1,69,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
53,17,2018-02-14 01:00:27,259,1,1,51,67,51,51,51.0,0.0,67,67,67.0,0.0,455598.455598456,7722.0077220077,259.0,0.0,259,259,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3861.0038610039,3861.0038610039,51,67,56.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,84.5,51.0,67.0,0,0,0,0,0,0,1,51,1,67,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
53,17,2018-02-14 01:00:27,312,1,1,42,58,42,42,42.0,0.0,58,58,58.0,0.0,320512.82051282,6410.2564102564,312.0,0.0,312,312,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3205.1282051282,3205.1282051282,42,58,47.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
53,17,2018-02-14 01:00:27,681,1,1,22,54,22,22,22.0,0.0,54,54,54.0,0.0,111600.587371512,2936.8575624082,681.0,0.0,681,681,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1468.4287812041,1468.4287812041,22,54,32.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,49.0,22.0,54.0,0,0,0,0,0,0,1,22,1,54,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
53,17,2018-02-14 01:00:27,349,1,1,36,52,36,36,36.0,0.0,52,52,52.0,0.0,252148.99713467,5730.659025788,349.0,0.0,349,349,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2865.329512894,2865.329512894,36,52,41.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,62.0,36.0,52.0,0,0,0,0,0,0,1,36,1,52,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
53,17,2018-02-14 01:00:27,340,1,1,47,63,47,47,47.0,0.0,63,63,63.0,0.0,323529.411764706,5882.3529411765,340.0,0.0,340,340,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2941.1764705882,2941.1764705882,47,63,52.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,78.5,47.0,63.0,0,0,0,0,0,0,1,47,1,63,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
443,6,2018-02-14 01:00:27,118318603,25,24,3154,4850,593,0,126.16,191.5817232062,1410,0,202.0833333333,382.9777966849,67.6478575394,0.4141360594,2464970.89583333,11713919.0668549,58133815,1,118318603,4929941.79166667,16362076.6500406,58133815,33,118240367,5140885.52173913,16712406.5419024,58156917,1,0,0,0,0,512,492,0.2112939079,0.2028421515,0,1410,160.08,297.9889629513,88797.4220408163,0,0,0,1,0,0,0,0,0,163.3469387755,126.16,202.0833333333,0,0,0,0,0,0,25,3154,24,4850,8192,145,12,20,1069612.5,1402412.65730187,2061268,77957,58050698.5,117544.481556983,58133815,57967582,Benign,0
80,6,2018-02-14 01:00:27,225,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8888.8888888889,225.0,0.0,225,225,225,225.0,0.0,225,225,0,0.0,0.0,0,0,0,0,0,0,40,0,8888.8888888889,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
53,17,2018-02-14 01:00:27,17567,1,1,62,144,62,62,62.0,0.0,144,144,144.0,0.0,11726.5327033643,113.8498320715,17567.0,0.0,17567,17567,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,56.9249160357,56.9249160357,62,144,89.3333333333,47.3427220735,2241.3333333333,0,0,0,0,0,0,0,0,1,134.0,62.0,144.0,0,0,0,0,0,0,1,62,1,144,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
443,6,2018-02-14 01:00:27,117051814,17,18,1024,5083,410,0,60.2352941176,109.5619284992,1460,0,282.3888888889,492.828706537,52.1734759275,0.2990128799,3442700.41176471,13939968.590092,58782287,8,117051814,7315738.375,19932066.2732723,58782287,43,116975315,6880900.88235294,19401366.327628,58805150,23,0,0,0,0,352,372,0.1452348274,0.1537780525,0,1460,169.6388888889,369.6369765654,136631.494444444,0,0,0,1,0,0,0,0,1,174.4857142857,60.2352941176,282.3888888889,0,0,0,0,0,0,17,1024,18,5083,8192,127,7,20,111980.0,48425.5008027795,146222,77738,58375004.0,575985.142324001,58782287,57967721,Benign,0
80,6,2018-02-14 01:00:27,5787563,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.691137185,1929187.66666667,3259247.93102678,5692241,24,5787563,2893781.5,3957619.37865183,5692241,95322,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5183528888,0.1727842963,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,42780,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
53,17,2018-02-14 01:00:27,18392,1,1,33,89,33,33,33.0,0.0,89,89,89.0,0.0,6633.3188342758,108.7429317094,18392.0,0.0,18392,18392,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,54.3714658547,54.3714658547,33,89,51.6666666667,32.3316150746,1045.3333333333,0,0,0,0,0,0,0,0,1,77.5,33.0,89.0,0,0,0,0,0,0,1,33,1,89,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
80,6,2018-02-14 01:00:27,29640135,6,7,433,1770,431,0,72.1666666667,175.7923964984,1460,0,252.8571428571,544.6930109617,74.324897643,0.4385944936,2470011.25,4445203.75543316,10015633,6,20112891,4022578.2,5479591.42262803,10046629,374,29609260,4934876.66666667,5397966.79810681,10046548,10,0,0,0,0,132,176,0.2024282278,0.2361662658,0,1460,157.3571428571,398.7292521041,158985.016483516,0,0,0,1,0,0,0,0,1,169.4615384615,72.1666666667,252.8571428571,0,0,0,0,0,0,6,433,7,1770,8192,946,3,20,46812.5,22367.9088092741,62629,30996,10009633.0,8485.2813742386,10015633,10003633,Benign,0
443,6,2018-02-14 01:00:27,30401848,11,10,1445,4656,1130,0,131.3636363636,337.3316684592,1460,0,465.6,674.0849270596,200.6785903278,0.6907474835,1520092.4,3633661.94572283,10009887,10,30401848,3040184.8,4800160.17325084,10077990,10901,30333584,3370398.22222222,4977912.7448233,10078037,24,0,0,0,0,232,204,0.3618201104,0.3289273731,0,1460,277.3181818182,529.7428294635,280627.465367965,0,0,0,1,0,0,0,0,0,290.5238095238,131.3636363636,465.6,0,0,0,0,0,0,11,1445,10,4656,8192,31640,5,20,183414.0,199683.808860408,413989,68103,9950481.0,74107.0411499474,10009887,9867439,Benign,0
443,6,2018-02-14 01:00:27,31399991,15,14,3338,6966,1130,0,222.5333333333,411.8567480962,1460,0,497.5714285714,639.4239852923,328.1529602986,0.9235671437,1121428.25,3132900.55066415,10009799,11,31399991,2242856.5,4229951.7633492,10077926,11266,31331693,2410130.23076923,4373411.58622755,10078015,27,0,0,0,0,312,328,0.4777071433,0.4458600004,0,1460,343.4666666667,536.9068970426,288269.016091954,0,0,0,1,0,0,0,0,0,355.3103448276,222.5333333333,497.5714285714,0,0,0,0,0,0,15,3338,14,6966,8192,135,8,20,276833.666666667,361413.477023662,694158,68127,9998276.66666667,19831.8255925503,10009799,9975377,Benign,0
80,6,2018-02-14 01:00:27,38174208,9,10,865,3930,431,0,96.1111111111,189.8647179207,1460,0,393.0,598.9583550725,125.6083688757,0.49771825,2120789.33333333,4057620.67248479,10001697,10,30348355,3793544.375,5157356.13372832,10031035,174,38143528,4238169.77777778,5013083.55054997,10032444,25,0,0,0,0,192,248,0.2357612763,0.2619569737,0,1460,239.75,458.5545797739,210272.302631579,0,0,0,1,0,0,0,0,1,252.3684210526,96.1111111111,393.0,0,0,0,0,0,0,9,865,10,3930,8192,980,5,20,115351.0,146594.719901503,284624,30692,10000767.3333333,806.1329501598,10001697,10000262,Benign,0
80,6,2018-02-14 01:00:27,45713850,8,9,435,1770,431,0,54.375,152.1802854699,1460,0,196.6666666667,484.7164119359,48.2348347383,0.3718785445,2857115.625,4474079.70159968,10015720,1,40190632,5741518.85714286,5351180.29264247,10046655,245,45682875,5710359.375,4963938.89520927,10046742,1,0,0,0,0,172,240,0.175001668,0.1968768765,0,1460,122.5,355.0768350984,126079.558823529,0,0,0,1,0,0,0,0,1,129.7058823529,54.375,196.6666666667,0,0,0,0,0,0,8,435,9,1770,8192,946,5,20,38920.0,15848.7250591333,62693,30935,10008738.0,8126.0235868066,10015720,9999983,Benign,0
443,6,2018-02-14 01:00:27,117172947,14,11,975,4688,343,0,69.6428571429,104.597843148,1460,0,426.1818181818,595.7579740435,48.3302685901,0.2133598296,4882206.125,16500743.6140036,58926199,8,117172947,9013303.61538462,21945567.3862484,58934949,83,117110869,11711086.9,24656333.0473366,58937553,19,0,0,0,0,292,232,0.1194815045,0.093878325,0,1460,217.8076923077,425.389329366,180956.081538462,0,0,0,1,0,0,0,0,0,226.52,69.6428571429,426.1818181818,0,0,0,0,0,0,14,975,11,4688,8192,64,7,20,100615.0,54444.3937242394,139113,62117,58454778.5,666689.264680706,58926199,57983358,Benign,0
53,17,2018-02-14 01:00:27,1841,1,1,34,64,34,34,34.0,0.0,64,64,64.0,0.0,53231.9391634981,1086.3661053775,1841.0,0.0,1841,1841,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,543.1830526888,543.1830526888,34,64,44.0,17.3205080757,300.0,0,0,0,0,0,0,0,0,1,66.0,34.0,64.0,0,0,0,0,0,0,1,34,1,64,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
443,6,2018-02-14 01:00:27,60430815,15,16,1636,5167,1310,0,109.0666666667,337.1702551418,1460,0,322.9375,577.2366896112,112.5750165706,0.5129833182,2014360.5,4061439.44314182,10008320,10,60430815,4316486.78571429,5117388.43801912,10015459,255,60418889,4027925.93333333,5056357.6826395,10020096,21,0,0,0,0,312,392,0.2482177346,0.2647655836,0,1460,212.59375,474.8643853521,225496.184475806,0,0,0,1,0,0,0,0,1,219.4516129032,109.0666666667,322.9375,0,0,0,0,0,0,15,1636,16,5167,8192,142,8,20,71226.6666666667,145560.269037491,368350,11645,10000555.6666667,9891.7370702356,10008320,9980745,Benign,0
443,6,2018-02-14 01:00:27,60529742,16,15,948,5069,626,0,59.25,160.766704679,1460,0,337.9333333333,562.8622600686,99.405677295,0.5121449221,2017658.06666667,4057458.4915089,10004042,1,60529742,4035316.13333333,5045894.12022505,10015437,452,60518069,4322719.21428572,5116612.71474936,10015838,1,0,0,0,0,332,384,0.264332863,0.2478120591,0,1460,188.03125,419.7100753842,176156.547379032,0,0,0,1,0,0,0,0,0,194.0967741935,59.25,337.9333333333,0,0,0,0,0,0,16,948,15,5069,8192,115,9,20,46635.5,86118.9469437475,222425,11395,9995602.5,20382.5863005655,10004042,9953997,Benign,0
80,6,2018-02-14 01:00:27,115925689,16,14,443,706,432,0,27.6875,107.8175735521,706,0,50.4285714286,188.6864367902,9.9115218543,0.2587864714,3997437.55172414,4849565.03360251,10013965,49,115925689,7728379.26666667,4191671.2006734,10109168,258,111394145,8568780.38461539,3759938.43373407,10109460,95502,0,0,0,0,332,424,0.1380194514,0.12076702,0,706,37.064516129,146.3425058972,21416.1290322581,0,0,0,1,0,0,0,0,0,38.3,27.6875,50.4285714286,0,0,0,0,0,0,16,443,14,706,8192,172,12,20,117171.909090909,72325.1387395206,335240,95203,10009564.3636364,13977.726190427,10013965,9967422,Benign,0
80,6,2018-02-14 01:00:27,116161655,19,18,1307,2118,432,0,68.7894736842,161.5850580783,706,0,117.6666666667,270.7386410631,29.4847727505,0.3185216326,3226712.63888889,4604504.63997506,10014188,58,116161655,6453425.27777778,4772266.98652704,10109184,3616,112208122,6600477.76470588,4895152.44365346,10109627,96940,0,0,0,0,392,504,0.1635651627,0.1549564699,0,706,90.1315789474,217.2612291195,47202.4416785206,0,0,0,1,0,0,0,0,0,92.5675675676,68.7894736842,117.6666666667,0,0,0,0,0,0,19,1307,18,2118,8192,180,14,20,193225.636363636,324341.731767367,1171149,94969,10007513.3636364,15849.2300650395,10014188,9961126,Benign,0
443,6,2018-02-14 01:00:27,116210660,22,20,666,7503,307,0,30.2727272727,77.893811612,1460,0,375.15,595.9760923322,70.2947560921,0.3614126277,2834406.34146341,4485176.32228123,10008929,8,116210660,5533840.95238095,4966258.48108137,10015421,18,110460225,5813696.05263158,5062688.24426793,10019802,18,0,0,0,0,452,544,0.1893113764,0.1721012513,0,1460,189.976744186,440.7507387765,194261.213732004,0,0,0,1,0,0,0,0,0,194.5,30.2727272727,375.15,0,0,0,0,0,0,22,666,20,7503,8192,980,15,20,34752.0,82674.1094693221,297277,10750,9649468.16666667,1231252.97282719,10008929,5739717,Benign,0
80,6,2018-02-14 01:00:27,115401443,16,14,451,795,440,0,28.1875,109.8175570359,795,0,56.7857142857,212.4726873204,10.797092026,0.2599620873,3979360.10344828,4877082.94101469,10014534,49,115401443,7693429.53333333,4177473.18013632,10046701,213,110541267,8503174.38461538,3766512.5109837,10052208,344,0,0,0,0,332,424,0.1386464466,0.1213156407,0,795,40.1935483871,160.7850364835,25851.8279569892,0,0,0,1,0,0,0,0,0,41.5333333333,28.1875,56.7857142857,0,0,0,0,0,0,16,451,14,795,8192,946,12,20,40544.3636363636,25160.7592583083,116222,32135,10008635.5454545,16805.3405223675,10014534,9958246,Benign,0
443,6,2018-02-14 01:00:27,115356752,20,19,1418,4260,805,0,70.9,193.3257137034,1460,0,224.2105263158,487.3785408748,49.2212194047,0.3380816409,3035704.0,4577800.79459134,10002795,1,115356752,6071408.0,4875443.79356465,10015449,16,110261840,6125657.77777778,5018167.33868874,10021720,1,0,0,0,0,412,392,0.1733752004,0.1647064404,0,1460,141.95,366.3921081616,134243.176923077,0,0,0,1,0,0,0,0,0,145.5897435897,70.9,224.2105263158,0,0,0,0,0,0,20,1418,19,4260,8192,5120,15,20,23986.25,39201.2818763622,148467,12627,9589075.08333333,1419350.04423423,10002795,5082207,Benign,0
443,6,2018-02-14 01:00:27,60255281,15,16,1760,4685,1433,0,117.3333333333,368.4804058886,1460,0,292.8125,580.9475270338,106.9615790191,0.5144777269,2008509.36666667,4062111.39228288,10003867,9,60255281,4303948.64285714,5124411.97531739,10015431,514,60243440,4016229.33333333,5070766.07795712,10018740,17,0,0,0,0,312,404,0.2489408356,0.2655368913,0,1460,201.40625,483.3905693539,233666.442540323,0,0,0,1,0,0,0,0,1,207.9032258065,117.3333333333,292.8125,0,0,0,0,0,0,15,1760,16,4685,8192,130,9,20,26903.0,37427.9275301211,103302,11494,9996068.16666667,18869.4250407019,10003867,9957552,Benign,0
53,17,2018-02-14 01:00:27,19603,1,1,41,111,41,41,41.0,0.0,111,111,111.0,0.0,7753.9152170586,102.0252002245,19603.0,0.0,19603,19603,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,51.0126001122,51.0126001122,41,111,64.3333333333,40.4145188433,1633.3333333333,0,0,0,0,0,0,0,0,1,96.5,41.0,111.0,0,0,0,0,0,0,1,41,1,111,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
53,17,2018-02-14 01:00:27,1592,1,1,42,182,42,42,42.0,0.0,182,182,182.0,0.0,140703.51758794,1256.2814070352,1592.0,0.0,1592,1592,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,628.1407035176,628.1407035176,42,182,88.6666666667,80.8290376865,6533.3333333333,0,0,0,0,0,0,0,0,1,133.0,42.0,182.0,0,0,0,0,0,0,1,42,1,182,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
3389,6,2018-02-14 01:00:27,2771154,8,7,1128,1581,661,0,141.0,222.62332056,1173,0,225.8571428571,430.0986044197,977.5710768871,5.4129074025,197939.571428571,256028.002846358,937601,3,2771154,395879.142857143,415323.39152899,1304519,3,2469601,411600.166666667,259187.089317672,937601,291103,0,0,0,0,172,152,2.886883948,2.5260234545,0,1173,169.3125,317.7312740352,100953.1625,0,0,0,1,0,0,0,0,0,180.6,141.0,225.8571428571,0,0,0,0,0,0,8,1128,7,1581,64240,62872,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
53,17,2018-02-14 01:00:27,1032,1,1,48,99,48,48,48.0,0.0,99,99,99.0,0.0,142441.860465116,1937.984496124,1032.0,0.0,1032,1032,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,968.992248062,968.992248062,48,99,65.0,29.4448637287,867.0,0,0,0,0,0,0,0,0,1,97.5,48.0,99.0,0,0,0,0,0,0,1,48,1,99,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
53,17,2018-02-14 01:00:27,944,1,1,36,52,36,36,36.0,0.0,52,52,52.0,0.0,93220.3389830509,2118.6440677966,944.0,0.0,944,944,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1059.3220338983,1059.3220338983,36,52,41.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,62.0,36.0,52.0,0,0,0,0,0,0,1,36,1,52,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
3389,6,2018-02-14 01:00:27,7790362,11,7,1128,1581,661,0,102.5454545455,197.5613138427,1173,0,225.8571428571,430.0986044197,347.7373708693,2.3105473147,458256.588235294,760566.208589533,3156051,97,7790362,779036.2,912019.177265819,3156051,1833,7494569,1249094.83333333,1262048.19560228,3718056,295129,0,0,0,0,232,152,1.4120011368,0.898546178,0,1173,142.5789473684,296.9023999359,88151.0350877193,0,0,0,1,0,0,0,0,0,150.5,102.5454545455,225.8571428571,0,0,0,0,0,0,11,1128,7,1581,8192,62872,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
53,17,2018-02-14 01:00:27,270,1,1,36,52,36,36,36.0,0.0,52,52,52.0,0.0,325925.925925926,7407.4074074074,270.0,0.0,270,270,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3703.7037037037,3703.7037037037,36,52,41.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,62.0,36.0,52.0,0,0,0,0,0,0,1,36,1,52,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
53,17,2018-02-14 01:00:27,21492,1,1,34,112,34,34,34.0,0.0,112,112,112.0,0.0,6793.2253861902,93.0578820026,21492.0,0.0,21492,21492,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,46.5289410013,46.5289410013,34,112,60.0,45.0333209968,2028.0,0,0,0,0,0,0,0,0,1,90.0,34.0,112.0,0,0,0,0,0,0,1,34,1,112,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
53,17,2018-02-14 01:00:27,281,1,1,39,55,39,39,39.0,0.0,55,55,55.0,0.0,334519.572953737,7117.4377224199,281.0,0.0,281,281,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,3558.71886121,3558.71886121,39,55,44.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,66.5,39.0,55.0,0,0,0,0,0,0,1,39,1,55,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
53,17,2018-02-14 01:00:27,371,1,1,42,74,42,42,42.0,0.0,74,74,74.0,0.0,312668.46361186,5390.8355795148,371.0,0.0,371,371,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2695.4177897574,2695.4177897574,42,74,52.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,79.0,42.0,74.0,0,0,0,0,0,0,1,42,1,74,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
53,17,2018-02-14 01:00:27,1040,1,1,32,48,32,32,32.0,0.0,48,48,48.0,0.0,76923.0769230769,1923.0769230769,1040.0,0.0,1040,1040,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,961.5384615385,961.5384615385,32,48,37.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,56.0,32.0,48.0,0,0,0,0,0,0,1,32,1,48,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
443,6,2018-02-14 01:00:27,60340051,11,9,3800,4556,1221,0,345.4545454545,436.2518455288,1460,0,506.2222222222,603.9734633611,138.4818186514,0.3314548077,3175792.15789474,13749247.590309,59952894,0,60340051,6034005.1,18945266.4377691,59952894,275,313440,39180.0,46956.5536122793,139586,0,0,0,0,0,232,192,0.1823001442,0.1491546635,0,1460,397.9047619048,505.7475560754,255780.59047619,0,0,0,1,0,0,0,0,0,417.8,345.4545454545,506.2222222222,0,0,0,0,0,0,11,3800,9,4556,8192,513,6,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
53,17,2018-02-14 01:00:27,998,1,1,47,132,47,47,47.0,0.0,132,132,132.0,0.0,179358.71743487,2004.0080160321,998.0,0.0,998,998,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1002.004008016,1002.004008016,47,132,75.3333333333,49.0747728811,2408.3333333333,0,0,0,0,0,0,0,0,1,113.0,47.0,132.0,0,0,0,0,0,0,1,47,1,132,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
53,17,2018-02-14 01:00:27,94147,2,2,64,128,32,32,32.0,0.0,64,64,64.0,0.0,2039.3639733608,42.486749445,31382.3333333333,31723.0173428275,63533,105,63533,63533.0,0.0,63533,63533,105,105.0,0.0,105,105,0,0,0,0,16,16,21.2433747225,21.2433747225,32,64,44.8,17.5271218402,307.2,0,0,0,0,0,0,0,0,1,56.0,32.0,64.0,0,0,0,0,0,0,2,64,2,128,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
53,17,2018-02-14 01:00:27,24310,1,1,65,131,65,65,65.0,0.0,131,131,131.0,0.0,8062.5257095845,82.270670506,24310.0,0.0,24310,24310,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,41.135335253,41.135335253,65,131,87.0,38.1051177665,1452.0,0,0,0,0,0,0,0,0,1,130.5,65.0,131.0,0,0,0,0,0,0,1,65,1,131,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
53,17,2018-02-14 01:00:27,1237,1,1,30,100,30,30,30.0,0.0,100,100,100.0,0.0,105092.966855295,1616.8148746969,1237.0,0.0,1237,1237,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,808.4074373484,808.4074373484,30,100,53.3333333333,40.4145188433,1633.3333333333,0,0,0,0,0,0,0,0,1,80.0,30.0,100.0,0,0,0,0,0,0,1,30,1,100,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
